timestamp,traceid,service,rpc_id,um,uminstanceid,rpctype,interface,dm,dminstanceid,rt
21887920,T_24460347353,S_61153906,0.1.3.8.1.6,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_22,0.0
21903464,T_19778913431,S_8773449,0.1.2.2.9.16,MS_12316,MS_12316_POD_107,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_4,1.0
21840664,T_1995436107,S_8773449,0.1.2.2.6.19,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_132,33.0
25413077,T_8446673701,S_66541847,0.1.3.7.12,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_169,24.0
25413077,T_8446673701,S_66541847,0.1.3.7.11,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_329,0.0
21887921,T_24460347353,S_61153906,0.1.3.8.1.9,MS_12316,MS_12316_POD_8,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_8,0.0
24656931,T_7083491607,S_8773449,0.1.2.2.8.13,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_169,1.0
25413130,T_8446673701,S_66541847,0.1.3.7.20,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_430,1.0
21887923,T_24460347353,S_61153906,0.1.3.8.1.13,MS_12316,MS_12316_POD_8,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_8,2.0
21887926,T_24460347353,S_61153906,0.1.3.8.1.18,MS_12316,MS_12316_POD_8,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_7,2.0
25413071,T_8446673701,S_66541847,0.1.3.7.2,MS_12316,MS_12316_POD_55,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_2,1.0
21887922,T_24460347353,S_61153906,0.1.3.8.1.11,MS_12316,MS_12316_POD_8,db,6NUdydoCnu:TDDL_QUERY,MS_72398,MS_72398_POD_7,1.0
24656926,T_7083491607,S_8773449,0.1.2.2.8.4,MS_12316,MS_12316_POD_47,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_10,1.0
25413072,T_8446673701,S_66541847,0.1.3.7.4,MS_12316,MS_12316_POD_55,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_2,2.0
24656927,T_7083491607,S_8773449,0.1.2.2.8.6,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_367,1.0
21840632,T_1995436107,S_8773449,0.1.2.2.6.17,MS_12316,MS_12316_POD_47,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_11,1.0
21887920,T_24460347353,S_61153906,0.1.3.8.1.7,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,25.0
25413077,T_8446673701,S_66541847,0.1.3.7.14,MS_12316,MS_12316_POD_55,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_2,2.0
24656925,T_7083491607,S_8773449,0.1.2.2.8.2,MS_12316,MS_12316_POD_47,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_10,0.0
21868062,T_1291909954,S_61153906,0.1.3.9.1.13,MS_12316,MS_12316_POD_10,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_14,2.0
25413100,T_8446673701,S_66541847,0.1.3.7.17,MS_12316,MS_12316_POD_55,mc,YR42oNSqUG,MS_14728,MS_14728_POD_191,34.0
25413074,T_8446673701,S_66541847,0.1.3.7.6,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_492,25.0
21887926,T_24460347353,S_61153906,0.1.3.8.1.16,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,24.0
25413099,T_8446673701,S_66541847,0.1.3.7.16,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,1.0
25413101,T_8446673701,S_66541847,0.1.3.7.18,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,1.0
25413075,T_8446673701,S_66541847,0.1.3.7.10,MS_12316,MS_12316_POD_55,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_13,1.0
24656928,T_7083491607,S_8773449,0.1.2.2.8.9,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,30.0
21840650,T_1995436107,S_8773449,0.1.2.2.6.18,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_351,26.0
25383911,T_17690301943,S_66541847,0.1.3.7.13,MS_12316,MS_12316_POD_91,mc,95G_oihk_R,MS_14728,MS_14728_POD_258,0.0
21887916,T_24460347353,S_61153906,0.1.3.8.1.2,MS_12316,MS_12316_POD_8,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_7,1.0
21868060,T_1291909954,S_61153906,0.1.3.9.1.8,MS_12316,MS_12316_POD_10,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_14,0.0
24656995,T_7083491607,S_8773449,0.1.2.2.8.21,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_430,23.0
21840628,T_1995436107,S_8773449,0.1.2.2.6.11,MS_12316,MS_12316_POD_47,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_0,2.0
21840625,T_1995436107,S_8773449,0.1.2.2.6.2,MS_12316,MS_12316_POD_47,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_7,0.0
21903488,T_19778913431,S_8773449,0.1.2.2.9.19,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_155,40.0
21840630,T_1995436107,S_8773449,0.1.2.2.6.15,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_235,34.0
21903459,T_19778913431,S_8773449,0.1.2.2.9.5,MS_12316,MS_12316_POD_107,mc,YR42oNSqUG,MS_14728,MS_14728_POD_452,0.0
21903508,T_19778913431,S_8773449,0.1.2.2.9.20,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_434,25.0
21903528,T_19778913431,S_8773449,0.1.2.2.9.21,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_176,26.0
21903463,T_19778913431,S_8773449,0.1.2.2.9.12,MS_12316,MS_12316_POD_107,mc,YR42oNSqUG,MS_14728,MS_14728_POD_63,0.0
21903463,T_19778913431,S_8773449,0.1.2.2.9.13,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_330,0.0
21840626,T_1995436107,S_8773449,0.1.2.2.6.4,MS_12316,MS_12316_POD_47,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_7,1.0
21840630,T_1995436107,S_8773449,0.1.2.2.6.12,MS_12316,MS_12316_POD_47,mc,YR42oNSqUG,MS_14728,MS_14728_POD_215,0.0
21903465,T_19778913431,S_8773449,0.1.2.2.9.17,MS_12316,MS_12316_POD_107,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_4,1.0
21903463,T_19778913431,S_8773449,0.1.2.2.9.14,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,25.0
21903484,T_19778913431,S_8773449,0.1.2.2.9.18,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_386,24.0
21903459,T_19778913431,S_8773449,0.1.2.2.9.6,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_258,0.0
21840697,T_1995436107,S_8773449,0.1.2.2.6.21,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_79,27.0
21903459,T_19778913431,S_8773449,0.1.2.2.9.7,MS_12316,MS_12316_POD_107,mc,95G_oihk_R,MS_14728,MS_14728_POD_235,25.0
21903460,T_19778913431,S_8773449,0.1.2.2.9.9,MS_12316,MS_12316_POD_107,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_3,0.0
21903461,T_19778913431,S_8773449,0.1.2.2.9.11,MS_12316,MS_12316_POD_107,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_3,2.0
24656931,T_7083491607,S_8773449,0.1.2.2.8.12,MS_12316,MS_12316_POD_47,mc,YR42oNSqUG,MS_14728,MS_14728_POD_500,1.0
21887925,T_24460347353,S_61153906,0.1.3.8.1.15,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_125,1.0
21887981,T_24460347353,S_61153906,0.1.3.8.1.23,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_243,25.0
21903457,T_19778913431,S_8773449,0.1.2.2.9.4,MS_12316,MS_12316_POD_107,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_4,2.0
21887918,T_24460347353,S_61153906,0.1.3.8.1.4,MS_12316,MS_12316_POD_8,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_7,2.0
24522495,T_6558177282,S_78126003,0.1.2.2.8.1.33492437.3.1,MS_12316,MS_12316_POD_84,mc,RXsQzZsfb1,MS_14728,MS_14728_POD_366,0.0
24522495,T_6558177282,S_8773449,0.1.2.2.8.1.33492437.3.1,MS_12316,MS_12316_POD_84,mc,RXsQzZsfb1,MS_14728,MS_14728_POD_366,0.0
21903456,T_19778913431,S_8773449,0.1.2.2.9.2,MS_12316,MS_12316_POD_107,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_4,1.0
25389129,T_9922198259,S_66541847,0.1.3.7.8,MS_12316,MS_12316_POD_44,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_8,0.0
24656932,T_7083491607,S_8773449,0.1.2.2.8.14,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,30.0
21887928,T_24460347353,S_61153906,0.1.3.8.1.19,MS_12316,MS_12316_POD_8,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_4,0.0
24656933,T_7083491607,S_8773449,0.1.2.2.8.17,MS_12316,MS_12316_POD_47,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_19,1.0
24565995,T_23229342972,S_8773449,0.1.2.2.9.19,MS_12316,MS_12316_POD_84,mc,95G_oihk_R,MS_14728,MS_14728_POD_36,33.0
24565958,T_23229342972,S_8773449,0.1.2.2.9.12,MS_12316,MS_12316_POD_84,mc,YR42oNSqUG,MS_14728,MS_14728_POD_195,1.0
24565961,T_23229342972,S_8773449,0.1.2.2.9.17,MS_12316,MS_12316_POD_84,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_8,1.0
25389128,T_9922198259,S_66541847,0.1.3.7.5,MS_12316,MS_12316_POD_44,mc,YR42oNSqUG,MS_14728,MS_14728_POD_405,0.0
24565954,T_23229342972,S_8773449,0.1.2.2.9.5,MS_12316,MS_12316_POD_84,mc,95G_oihk_R,MS_14728,MS_14728_POD_22,1.0
25389125,T_9922198259,S_66541847,0.1.3.7.2,MS_12316,MS_12316_POD_44,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_7,1.0
21868060,T_1291909954,S_61153906,0.1.3.9.1.9,MS_12316,MS_12316_POD_10,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,33.0
21868071,T_1291909954,S_61153906,0.1.3.9.1.19,MS_12316,MS_12316_POD_10,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_4,1.0
21868059,T_1291909954,S_61153906,0.1.3.9.1.6,MS_12316,MS_12316_POD_10,mc,YR42oNSqUG,MS_14728,MS_14728_POD_19,0.0
24565959,T_23229342972,S_8773449,0.1.2.2.9.14,MS_12316,MS_12316_POD_84,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,36.0
24565954,T_23229342972,S_8773449,0.1.2.2.9.6,MS_12316,MS_12316_POD_84,mc,YR42oNSqUG,MS_14728,MS_14728_POD_204,1.0
21868118,T_1291909954,S_61153906,0.1.3.9.1.22,MS_12316,MS_12316_POD_10,mc,95G_oihk_R,MS_14728,MS_14728_POD_93,25.0
21868069,T_1291909954,S_61153906,0.1.3.9.1.18,MS_12316,MS_12316_POD_10,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_4,2.0
21868057,T_1291909954,S_61153906,0.1.3.9.1.4,MS_12316,MS_12316_POD_10,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_4,2.0
25389132,T_9922198259,S_66541847,0.1.3.7.15,MS_12316,MS_12316_POD_44,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_7,1.0
25389127,T_9922198259,S_66541847,0.1.3.7.4,MS_12316,MS_12316_POD_44,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_7,1.0
25389185,T_9922198259,S_66541847,0.1.3.7.21,MS_12316,MS_12316_POD_44,mc,95G_oihk_R,MS_14728,MS_14728_POD_60,26.0
25389160,T_9922198259,S_66541847,0.1.3.7.19,MS_12316,MS_12316_POD_44,mc,95G_oihk_R,MS_14728,MS_14728_POD_206,25.0
25389131,T_9922198259,S_66541847,0.1.3.7.12,MS_12316,MS_12316_POD_44,mc,YR42oNSqUG,MS_14728,MS_14728_POD_344,1.0
21868055,T_1291909954,S_61153906,0.1.3.9.1.2,MS_12316,MS_12316_POD_10,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_4,1.0
25389128,T_9922198259,S_66541847,0.1.3.7.6,MS_12316,MS_12316_POD_44,mc,95G_oihk_R,MS_14728,MS_14728_POD_358,1.0
21877255,T_16715614492,S_8773449,0.1.2.2.9.19,MS_12316,MS_12316_POD_32,mc,95G_oihk_R,MS_14728,MS_14728_POD_164,25.0
25389129,T_9922198259,S_66541847,0.1.3.7.9,MS_12316,MS_12316_POD_44,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,24.0
24566005,T_23229342972,S_8773449,0.1.2.2.9.20,MS_12316,MS_12316_POD_84,mc,95G_oihk_R,MS_14728,MS_14728_POD_360,25.0
25389132,T_9922198259,S_66541847,0.1.3.7.16,MS_12316,MS_12316_POD_44,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,28.0
21868061,T_1291909954,S_61153906,0.1.3.9.1.11,MS_12316,MS_12316_POD_10,db,6NUdydoCnu:TDDL_QUERY,MS_72398,MS_72398_POD_4,1.0
24566028,T_23229342972,S_8773449,0.1.2.2.9.21,MS_12316,MS_12316_POD_84,mc,95G_oihk_R,MS_14728,MS_14728_POD_414,25.0
25383914,T_17690301943,S_66541847,0.1.3.7.17,MS_12316,MS_12316_POD_91,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_11,1.0
24656929,T_7083491607,S_8773449,0.1.2.2.8.11,MS_12316,MS_12316_POD_47,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_4,2.0
21868065,T_1291909954,S_61153906,0.1.3.9.1.15,MS_12316,MS_12316_POD_10,mc,95G_oihk_R,MS_14728,MS_14728_POD_466,1.0
21887925,T_24460347353,S_61153906,0.1.3.8.1.14,MS_12316,MS_12316_POD_8,mc,YR42oNSqUG,MS_14728,MS_14728_POD_423,0.0
21887945,T_24460347353,S_61153906,0.1.3.8.1.20,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_333,27.0
21887920,T_24460347353,S_61153906,0.1.3.8.1.5,MS_12316,MS_12316_POD_8,mc,YR42oNSqUG,MS_14728,MS_14728_POD_491,0.0
25413075,T_8446673701,S_66541847,0.1.3.7.8,MS_12316,MS_12316_POD_55,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_13,0.0
25383907,T_17690301943,S_66541847,0.1.3.7.5,MS_12316,MS_12316_POD_91,mc,YR42oNSqUG,MS_14728,MS_14728_POD_30,1.0
21887950,T_24460347353,S_61153906,0.1.3.8.1.21,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_355,31.0
21887972,T_24460347353,S_61153906,0.1.3.8.1.22,MS_12316,MS_12316_POD_8,mc,95G_oihk_R,MS_14728,MS_14728_POD_389,31.0
25413079,T_8446673701,S_66541847,0.1.3.7.15,MS_12316,MS_12316_POD_55,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_15,1.0
25383933,T_17690301943,S_66541847,0.1.3.7.18,MS_12316,MS_12316_POD_91,mc,95G_oihk_R,MS_14728,MS_14728_POD_305,26.0
25413074,T_8446673701,S_66541847,0.1.3.7.5,MS_12316,MS_12316_POD_55,mc,95G_oihk_R,MS_14728,MS_14728_POD_468,0.0
24657180,T_7083491607,S_8773449,0.1.2.2.15.1.33492172.3.1,MS_12316,MS_12316_POD_110,mc,RXsQzZsfb1,MS_14728,MS_14728_POD_35,0.0
25383911,T_17690301943,S_66541847,0.1.3.7.14,MS_12316,MS_12316_POD_91,mc,95G_oihk_R,MS_14728,MS_14728_POD_235,25.0
21840630,T_1995436107,S_8773449,0.1.2.2.6.13,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_466,0.0
25413102,T_8446673701,S_66541847,0.1.3.7.19,MS_12316,MS_12316_POD_55,mc,YR42oNSqUG,MS_14728,MS_14728_POD_113,28.0
25383936,T_17690301943,S_66541847,0.1.3.7.19,MS_12316,MS_12316_POD_91,mc,95G_oihk_R,MS_14728,MS_14728_POD_76,24.0
25383908,T_17690301943,S_66541847,0.1.3.7.9,MS_12316,MS_12316_POD_91,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_0,1.0
25383909,T_17690301943,S_66541847,0.1.3.7.11,MS_12316,MS_12316_POD_91,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_0,2.0
24656932,T_7083491607,S_8773449,0.1.2.2.8.16,MS_12316,MS_12316_POD_47,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_10,1.0
21868059,T_1291909954,S_61153906,0.1.3.9.1.5,MS_12316,MS_12316_POD_10,mc,95G_oihk_R,MS_14728,MS_14728_POD_105,1.0
25383905,T_17690301943,S_66541847,0.1.3.7.4,MS_12316,MS_12316_POD_91,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_10,2.0
21958303,T_8966077162,S_8773449,0.1.2.2.8.1.3342332.3.1,MS_12316,MS_12316_POD_44,mc,RXsQzZsfb1,MS_14728,MS_14728_POD_46,0.0
25383912,T_17690301943,S_66541847,0.1.3.7.16,MS_12316,MS_12316_POD_91,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_10,2.0
21865606,T_8148651317,S_66541847,0.1.3.5.2,MS_12316,MS_12316_POD_42,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_4,1.0
24656982,T_7083491607,S_8773449,0.1.2.2.8.20,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_199,25.0
24656962,T_7083491607,S_8773449,0.1.2.2.8.19,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_329,33.0
24656928,T_7083491607,S_8773449,0.1.2.2.8.8,MS_12316,MS_12316_POD_47,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_4,0.0
25383902,T_17690301943,S_66541847,0.1.3.7.2,MS_12316,MS_12316_POD_91,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_10,2.0
21868120,T_1291909954,S_61153906,0.1.3.9.1.23,MS_12316,MS_12316_POD_10,mc,95G_oihk_R,MS_14728,MS_14728_POD_79,28.0
24656958,T_7083491607,S_8773449,0.1.2.2.8.18,MS_12316,MS_12316_POD_47,mc,95G_oihk_R,MS_14728,MS_14728_POD_15,24.0
21840628,T_1995436107,S_8773449,0.1.2.2.6.8,MS_12316,MS_12316_POD_47,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_0,0.0
21926173,T_6538424772,S_61153906,0.1.3.9.1.19,MS_12316,MS_12316_POD_12,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_11,0.0
21804324,T_19077561220,S_61153906,0.1.3.8.1.18,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,26.0
21804350,T_19077561220,S_61153906,0.1.3.8.1.21,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_232,25.0
21854887,T_14306206408,S_61153906,0.1.3.8.1.23,MS_12316,MS_12316_POD_68,mc,95G_oihk_R,MS_14728,MS_14728_POD_426,0.0
21804323,T_19077561220,S_61153906,0.1.3.8.1.14,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_14,1.0
21804320,T_19077561220,S_61153906,0.1.3.8.1.9,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_258,1.0
21804369,T_19077561220,S_61153906,0.1.3.8.1.22,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_193,27.0
21838013,T_13534147060,S_61153906,0.1.3.8.1.17,MS_12316,MS_12316_POD_28,mq,qz4MFVnFWh,MS_50435,MS_50435_POD_20,1.0
21838042,T_13534147060,S_61153906,0.1.3.8.1.20,MS_12316,MS_12316_POD_28,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,0.0
21838008,T_13534147060,S_61153906,0.1.3.8.1.5,MS_12316,MS_12316_POD_28,mc,95G_oihk_R,MS_14728,MS_14728_POD_372,0.0
21838039,T_13534147060,S_61153906,0.1.3.8.1.18,MS_12316,MS_12316_POD_28,mc,95G_oihk_R,MS_14728,MS_14728_POD_235,0.0
21912622,T_16122863812,S_61153906,0.1.3.9.1.21,MS_12316,MS_12316_POD_94,mc,YR42oNSqUG,MS_14728,MS_14728_POD_230,34.0
21804321,T_19077561220,S_61153906,0.1.3.8.1.11,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_235,25.0
21804318,T_19077561220,S_61153906,0.1.3.8.1.5,MS_12316,MS_12316_POD_127,mc,YR42oNSqUG,MS_14728,MS_14728_POD_10,0.0
21838012,T_13534147060,S_61153906,0.1.3.8.1.13,MS_12316,MS_12316_POD_28,mc,95G_oihk_R,MS_14728,MS_14728_POD_2,0.0
21796926,T_450714059,S_61153906,0.1.3.8.1.22,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_66,24.0
21796893,T_450714059,S_61153906,0.1.3.8.1.20,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_21,33.0
21796861,T_450714059,S_61153906,0.1.3.8.1.5,MS_12316,MS_12316_POD_16,mc,YR42oNSqUG,MS_14728,MS_14728_POD_100,1.0
21796899,T_450714059,S_61153906,0.1.3.8.1.21,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_341,28.0
21796862,T_450714059,S_61153906,0.1.3.8.1.8,MS_12316,MS_12316_POD_16,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_4,1.0
21796864,T_450714059,S_61153906,0.1.3.8.1.13,MS_12316,MS_12316_POD_16,db,8dZH9K_ztc:TDDL_QUERY,MS_72398,MS_72398_POD_4,2.0
21796859,T_450714059,S_61153906,0.1.3.8.1.2,MS_12316,MS_12316_POD_16,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_6,0.0
21796866,T_450714059,S_61153906,0.1.3.8.1.15,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_9,1.0
21796859,T_450714059,S_61153906,0.1.3.8.1.4,MS_12316,MS_12316_POD_16,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_6,2.0
21796863,T_450714059,S_61153906,0.1.3.8.1.11,MS_12316,MS_12316_POD_16,db,6NUdydoCnu:TDDL_QUERY,MS_72398,MS_72398_POD_6,1.0
21782855,T_9397365890,S_61153906,0.1.3.8.1.6,MS_12316,MS_12316_POD_124,mc,95G_oihk_R,MS_14728,MS_14728_POD_58,0.0
21796867,T_450714059,S_61153906,0.1.3.8.1.17,MS_12316,MS_12316_POD_16,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_6,2.0
21796927,T_450714059,S_61153906,0.1.3.8.1.23,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_417,32.0
21804323,T_19077561220,S_61153906,0.1.3.8.1.15,MS_12316,MS_12316_POD_127,mc,YR42oNSqUG,MS_14728,MS_14728_POD_26,1.0
21796866,T_450714059,S_61153906,0.1.3.8.1.14,MS_12316,MS_12316_POD_16,mc,YR42oNSqUG,MS_14728,MS_14728_POD_37,1.0
21804375,T_19077561220,S_61153906,0.1.3.8.1.23,MS_12316,MS_12316_POD_127,mc,95G_oihk_R,MS_14728,MS_14728_POD_487,30.0
21804324,T_19077561220,S_61153906,0.1.3.8.1.17,MS_12316,MS_12316_POD_127,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_4,2.0
25544221,T_10582404543,S_8773449,0.1.2.2.9.19,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_15,32.0
21879627,T_18527599940,S_61153906,0.1.3.8.1.7,MS_12316,MS_12316_POD_73,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,27.0
25544189,T_10582404543,S_8773449,0.1.2.2.9.16,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,32.0
21879627,T_18527599940,S_61153906,0.1.3.8.1.5,MS_12316,MS_12316_POD_73,mc,YR42oNSqUG,MS_14728,MS_14728_POD_423,0.0
25544186,T_10582404543,S_8773449,0.1.2.2.9.9,MS_12316,MS_12316_POD_16,mc,95G_oihk_R,MS_14728,MS_14728_POD_235,32.0
25544189,T_10582404543,S_8773449,0.1.2.2.9.15,MS_12316,MS_12316_POD_16,db,6NUdydoCnu:TDDL_INSERT,MS_72398,MS_72398_POD_3,2.0
25544184,T_10582404543,S_8773449,0.1.2.2.9.4,MS_12316,MS_12316_POD_16,db,6fwdj6YGuV:TDDL_UPDATE,MS_72398,MS_72398_POD_3,1.0
25544183,T_10582404543,S_8773449,0.1.2.2.9.2,MS_12316,MS_12316_POD_16,db,6fwdj6YGuV:TDDL_QUERY,MS_72398,MS_72398_POD_3,0.0
21879633,T_18527599940,S_61153906,0.1.3.8.1.16,MS_12316,MS_12316_POD_73,mc,95G_oihk_R,MS_14728,MS_14728_POD_393,29.0
24534363,T_3176193841,S_67739198,0.1.2.3.1.118216148.9.1,MS_12316,MS_12316_POD_8,mc,RXsQzZsfb1,MS_14728,MS_14728_POD_459,1.0
24534364,T_3176193841,S_67739198,0.1.2.3.1.118216148.9.3,MS_12316,MS_12316_POD_8,db,n-XekXc2KT:TDDL_QUERY,MS_61059,MS_61059_POD_4,1.0
21782855,T_9397365890,S_61153906,0.1.3.8.1.7,MS_12316,MS_12316_POD_124,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,26.0
21912619,T_16122863812,S_61153906,0.1.3.9.1.19,MS_12316,MS_12316_POD_94,mc,YR42oNSqUG,MS_14728,MS_14728_POD_80,25.0
21912621,T_16122863812,S_61153906,0.1.3.9.1.20,MS_12316,MS_12316_POD_94,mc,95G_oihk_R,MS_14728,MS_14728_POD_299,1.0
